Country,Year,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4
Mauritania,2001,1420.0,1980.0,5750.0
Mauritania,2002,1430.0,2030.0,5930.0
Mauritania,2003,1490.0,2050.0,6090.0
Mauritania,2004,1600.0,2070.0,6320.0
Mauritania,2005,1640.0,2100.0,6460.0
Mauritania,2006,1890.0,2090.0,6610.0
Mauritania,2007,2000.0,1970.0,6390.0
Mauritania,2008,2010.0,1890.0,6010.0
Mauritania,2009,1980.0,2040.0,6330.0
Mauritania,2010,2190.0,2080.0,6490.0
Mauritania,2011,2280.0,2110.0,6630.0
Mauritania,2012,2320.0,2120.0,6750.0
Mauritius,1970,109.0,259.0,146.0
Mauritius,1971,111.0,270.0,147.0
Mauritius,1972,141.0,279.0,175.0
Mauritius,1973,124.0,281.0,170.0
Mauritius,1974,108.0,278.0,175.0
Mauritius,1975,111.0,263.0,175.0
Mauritius,1976,111.0,271.0,289.0
Mauritius,1977,132.0,274.0,302.0
Mauritius,1978,119.0,275.0,300.0
Mauritius,1979,122.0,298.0,391.0
Mauritius,1980,125.0,281.0,414.0
Mauritius,1981,123.0,280.0,432.0
Mauritius,1982,124.0,282.0,371.0
Mauritius,1983,132.0,279.0,450.0
Mauritius,1984,134.0,282.0,443.0
Mauritius,1985,141.0,297.0,485.0
Mauritius,1986,146.0,314.0,681.0
Mauritius,1987,167.0,318.0,904.0
Mauritius,1988,165.0,341.0,954.0
Mauritius,1989,171.0,344.0,953.0
Mauritius,1990,167.0,329.0,961.0
Mauritius,1991,170.0,330.0,1070.0
Mauritius,1992,174.0,333.0,1090.0
Mauritius,1993,166.0,330.0,1050.0
Mauritius,1994,150.0,326.0,746.0
Mauritius,1995,158.0,336.0,814.0
Mauritius,1996,164.0,336.0,854.0
Mauritius,1997,160.0,351.0,938.0
Mauritius,1998,163.0,338.0,981.0
Mauritius,1999,171.0,334.0,1060.0
Mauritius,2000,204.0,357.0,1480.0
Mauritius,2001,180.0,378.0,1780.0
Mauritius,2002,164.0,355.0,1630.0
Mauritius,2003,155.0,368.0,1720.0
Mauritius,2004,159.0,396.0,2150.0
Mauritius,2005,159.0,398.0,2270.0
Mauritius,2006,162.0,402.0,2450.0
Mauritius,2007,165.0,418.0,2560.0
Mauritius,2008,168.0,458.0,2740.0
Mauritius,2009,169.0,460.0,2710.0
Mauritius,2010,174.0,466.0,2880.0
Mauritius,2011,175.0,472.0,2990.0
Mauritius,2012,175.0,457.0,3020.0
Mexico,1970,20600.0,108000.0,121000.0
Mexico,1971,20500.0,110000.0,122000.0
Mexico,1972,21600.0,103000.0,134000.0
Mexico,1973,22200.0,98300.0,144000.0
Mexico,1974,23600.0,115000.0,159000.0
Mexico,1975,25100.0,120000.0,167000.0
Mexico,1976,26200.0,128000.0,179000.0
Mexico,1977,26800.0,109000.0,185000.0
Mexico,1978,27000.0,129000.0,207000.0
Mexico,1979,27800.0,123000.0,219000.0
Mexico,1980,29300.0,136000.0,242000.0
Mexico,1981,31900.0,150000.0,260000.0
Mexico,1982,32600.0,180000.0,278000.0
Mexico,1983,32400.0,153000.0,262000.0
Mexico,1984,33200.0,134000.0,266000.0
Mexico,1985,34300.0,132000.0,276000.0
Mexico,1986,34800.0,121000.0,271000.0
Mexico,1987,35900.0,122000.0,283000.0
Mexico,1988,34900.0,113000.0,281000.0
Mexico,1989,36200.0,114000.0,295000.0
Mexico,1990,36500.0,113000.0,293000.0
Mexico,1991,35400.0,111000.0,318000.0
Mexico,1992,38400.0,109000.0,321000.0
Mexico,1993,41800.0,114000.0,314000.0
Mexico,1994,49500.0,113000.0,336000.0
Mexico,1995,59600.0,117000.0,320000.0
Mexico,1996,61200.0,121000.0,336000.0
Mexico,1997,69300.0,127000.0,349000.0
Mexico,1998,72800.0,126000.0,369000.0
Mexico,1999,74900.0,121000.0,364000.0
Mexico,2000,78200.0,121000.0,382000.0
Mexico,2001,81400.0,120000.0,380000.0
Mexico,2002,83200.0,120000.0,385000.0
Mexico,2003,86800.0,122000.0,393000.0
Mexico,2004,89600.0,122000.0,399000.0
Mexico,2005,91900.0,123000.0,418000.0
Mexico,2006,94000.0,126000.0,429000.0
Mexico,2007,99000.0,130000.0,444000.0
Mexico,2008,102000.0,134000.0,440000.0
Mexico,2009,109000.0,133000.0,436000.0
Mexico,2010,110000.0,134000.0,453000.0
Mexico,2011,110000.0,131000.0,467000.0
Mexico,2012,111000.0,130000.0,484000.0
Moldova,1970,1090.0,2980.0,16500.0
Moldova,1971,1160.0,3100.0,16500.0
Moldova,1972,1220.0,3200.0,17700.0
Moldova,1973,1290.0,3270.0,19200.0
Moldova,1974,1350.0,3370.0,20700.0
Moldova,1975,1410.0,3450.0,22500.0
Moldova,1976,1410.0,3440.0,23800.0
Moldova,1977,1440.0,3480.0,24200.0
Moldova,1978,1470.0,3560.0,25200.0
Moldova,1979,1470.0,3600.0,25800.0
Moldova,1980,1540.0,3620.0,27000.0
Moldova,1981,1550.0,3620.0,26700.0
Moldova,1982,1600.0,3650.0,27100.0
Moldova,1983,1700.0,3710.0,27300.0
Moldova,1984,1710.0,3780.0,27500.0
Moldova,1985,1770.0,3830.0,27800.0
Moldova,1986,1810.0,3860.0,28500.0
Moldova,1987,1850.0,3920.0,29400.0
Moldova,1988,1820.0,3980.0,29600.0
Moldova,1989,1720.0,4130.0,29400.0
Moldova,1990,1650.0,4180.0,32000.0
Moldova,1991,1450.0,4000.0,25800.0
Moldova,1992,1580.0,3860.0,20500.0
Moldova,1993,1580.0,3540.0,17300.0
Moldova,1994,1380.0,3300.0,14100.0
Moldova,1995,1340.0,3080.0,12200.0
Moldova,1996,1250.0,2840.0,10500.0
Moldova,1997,963.0,2630.0,9550.0
Moldova,1998,812.0,2390.0,8630.0
Moldova,1999,717.0,2200.0,7320.0
Moldova,2000,670.0,2110.0,6790.0
Moldova,2001,687.0,2000.0,7090.0
Moldova,2002,727.0,2060.0,7240.0
Moldova,2003,668.0,2110.0,7790.0
Moldova,2004,733.0,2060.0,7840.0
Moldova,2005,732.0,2020.0,8460.0
Moldova,2006,709.0,2030.0,8170.0
Moldova,2007,614.0,2000.0,8200.0
Moldova,2008,670.0,1770.0,8030.0
Moldova,2009,601.0,1760.0,7800.0
Moldova,2010,643.0,1830.0,8400.0
Moldova,2011,656.0,1890.0,8490.0
Moldova,2012,600.0,1800.0,8440.0
Mongolia,1970,2650.0,1160.0,6950.0
Mongolia,1971,2670.0,1160.0,7270.0
Mongolia,1972,2690.0,1020.0,7270.0
Mongolia,1973,2720.0,784.0,7390.0
Mongolia,1974,2750.0,814.0,7470.0
Mongolia,1975,2870.0,814.0,7990.0
Mongolia,1976,2920.0,827.0,8100.0
Mongolia,1977,2860.0,880.0,8000.0
Mongolia,1978,2810.0,968.0,7920.0
Mongolia,1979,2910.0,1610.0,8030.0
Mongolia,1980,2970.0,8450.0,8480.0
Mongolia,1981,2920.0,7980.0,8080.0
Mongolia,1982,3020.0,8370.0,8230.0
Mongolia,1983,3110.0,8620.0,8370.0
Mongolia,1984,3040.0,9290.0,8300.0
Mongolia,1985,3040.0,11900.0,7850.0
Mongolia,1986,3060.0,13100.0,7960.0
Mongolia,1987,3110.0,13900.0,8140.0
Mongolia,1988,3190.0,14700.0,8210.0
Mongolia,1989,3180.0,14000.0,8300.0
Mongolia,1990,3350.0,13200.0,8620.0
Mongolia,1991,3500.0,14900.0,9510.0
Mongolia,1992,3490.0,13000.0,9250.0
Mongolia,1993,3450.0,11900.0,8990.0
Mongolia,1994,3330.0,10400.0,8700.0
Mongolia,1995,3600.0,10300.0,9310.0
Mongolia,1996,3840.0,8760.0,9510.0
Mongolia,1997,4040.0,8590.0,9780.0
Mongolia,1998,4270.0,8610.0,10200.0
Mongolia,1999,4420.0,8670.0,10700.0
Mongolia,2000,4550.0,9060.0,10900.0
Mongolia,2001,3960.0,9030.0,9420.0
Mongolia,2002,3250.0,9680.0,7550.0
Mongolia,2003,3110.0,9390.0,7310.0
Mongolia,2004,3100.0,9590.0,7100.0
Mongolia,2005,3520.0,9750.0,8720.0
Mongolia,2006,3920.0,10900.0,9790.0
Mongolia,2007,4420.0,11500.0,11100.0
Mongolia,2008,4680.0,11600.0,11900.0
Mongolia,2009,4740.0,12100.0,13800.0
Mongolia,2010,3770.0,13100.0,15900.0
Mongolia,2011,4130.0,13600.0,19400.0
Mongolia,2012,4570.0,14100.0,19200.0
Morocco,1970,4020.0,10100.0,7480.0
Morocco,1971,4160.0,10300.0,7550.0
Morocco,1972,4110.0,9980.0,8280.0
Morocco,1973,4060.0,10000.0,9480.0
Morocco,1974,4050.0,9900.0,10400.0
Morocco,1975,4040.0,9990.0,11100.0
Morocco,1976,4160.0,9960.0,12200.0
Morocco,1977,3960.0,9880.0,13500.0
Morocco,1978,4200.0,10300.0,14500.0
Morocco,1979,4240.0,10300.0,15900.0
Morocco,1980,4460.0,10700.0,16400.0
Morocco,1981,4090.0,10500.0,16600.0
Morocco,1982,3530.0,8990.0,17400.0
Morocco,1983,3820.0,9430.0,18400.0
Morocco,1984,3660.0,9250.0,18600.0
Morocco,1985,4090.0,9780.0,19400.0
Morocco,1986,4590.0,10500.0,20000.0
Morocco,1987,4790.0,11300.0,20600.0
Morocco,1988,4790.0,10900.0,21900.0
Morocco,1989,4840.0,11300.0,23700.0
Morocco,1990,4980.0,11300.0,24700.0
Morocco,1991,4790.0,11200.0,25400.0
Morocco,1992,4520.0,11100.0,27300.0
Morocco,1993,4340.0,10300.0,27100.0
Morocco,1994,4430.0,10700.0,29800.0
Morocco,1995,4380.0,10800.0,30500.0
Morocco,1996,4600.0,11100.0,30400.0
Morocco,1997,4930.0,11500.0,32200.0
Morocco,1998,5010.0,11600.0,32800.0
Morocco,1999,5230.0,11900.0,34500.0
Morocco,2000,5360.0,12200.0,35600.0
Morocco,2001,5480.0,12200.0,38800.0
Morocco,2002,5510.0,12200.0,40300.0
Morocco,2003,5720.0,12400.0,39500.0
Morocco,2004,5830.0,12700.0,43100.0
Morocco,2005,5640.0,12800.0,46400.0
Morocco,2006,5960.0,13000.0,46400.0
Morocco,2007,5650.0,13200.0,48100.0
Morocco,2008,5790.0,13300.0,48700.0
Morocco,2009,5910.0,13400.0,48600.0
Morocco,2010,6030.0,13700.0,51300.0
Morocco,2011,6280.0,14200.0,54900.0
Morocco,2012,6190.0,14300.0,55600.0
Mozambique,1970,1690.0,3180.0,5250.0
Mozambique,1971,1780.0,3200.0,5370.0
Mozambique,1972,1780.0,2940.0,5300.0
Mozambique,1973,1880.0,3130.0,5410.0
Mozambique,1974,1940.0,2960.0,5490.0
Mozambique,1975,1980.0,2560.0,5560.0
Mozambique,1976,1920.0,2600.0,5470.0
Mozambique,1977,1960.0,2530.0,5480.0
Mozambique,1978,1980.0,2220.0,5510.0
Mozambique,1979,1980.0,2100.0,5610.0
Mozambique,1980,2080.0,2530.0,5680.0
Mozambique,1981,2110.0,2230.0,5800.0
Mozambique,1982,2130.0,2070.0,5740.0
Mozambique,1983,2220.0,1900.0,5680.0
Mozambique,1984,2240.0,1610.0,5740.0
Mozambique,1985,1420.0,1600.0,5790.0
Mozambique,1986,1340.0,1560.0,5610.0
Mozambique,1987,1310.0,1560.0,5570.0
Mozambique,1988,1330.0,1570.0,5600.0
Mozambique,1989,1330.0,1550.0,5620.0
Mozambique,1990,1360.0,1180.0,5650.0
Mozambique,1991,1380.0,996.0,5740.0
Mozambique,1992,1420.0,1180.0,5920.0
Mozambique,1993,1490.0,1370.0,6100.0
Mozambique,1994,1530.0,1170.0,6240.0
Mozambique,1995,1720.0,1280.0,6460.0
Mozambique,1996,1790.0,1240.0,6690.0
Mozambique,1997,1780.0,1370.0,6860.0
Mozambique,1998,1850.0,1320.0,7050.0
Mozambique,1999,1880.0,1320.0,7160.0
Mozambique,2000,1910.0,1600.0,7330.0
Mozambique,2001,1950.0,1930.0,7330.0
Mozambique,2002,2000.0,2020.0,7630.0
Mozambique,2003,2080.0,2560.0,7970.0
Mozambique,2004,2170.0,2820.0,8720.0
Mozambique,2005,2300.0,2710.0,9080.0
Mozambique,2006,2160.0,2870.0,9210.0
Mozambique,2007,2360.0,3410.0,9690.0
Mozambique,2008,2430.0,3260.0,10400.0
Mozambique,2009,2320.0,3500.0,10200.0
Mozambique,2010,2380.0,3830.0,10600.0
Mozambique,2011,2460.0,4280.0,11100.0
Mozambique,2012,2600.0,4180.0,12700.0
Myanmar,1970,4790.0,5400.0,55600.0
Myanmar,1971,4830.0,5580.0,55300.0
Myanmar,1972,4770.0,5690.0,53500.0
Myanmar,1973,3780.0,5860.0,56200.0
Myanmar,1974,4370.0,5890.0,56000.0
Myanmar,1975,4300.0,6030.0,57100.0
Myanmar,1976,4610.0,6100.0,56200.0
Myanmar,1977,4920.0,6270.0,55800.0
Myanmar,1978,5100.0,6600.0,57000.0
Myanmar,1979,5290.0,6810.0,53300.0
Myanmar,1980,5610.0,7080.0,56100.0
Myanmar,1981,5570.0,7540.0,56700.0
Myanmar,1982,5740.0,7930.0,55300.0
Myanmar,1983,5570.0,8080.0,56100.0
Myanmar,1984,6140.0,8350.0,55900.0
Myanmar,1985,6580.0,8590.0,56800.0
Myanmar,1986,6950.0,8540.0,57000.0
Myanmar,1987,5280.0,8440.0,55700.0
Myanmar,1988,5000.0,8320.0,55800.0
Myanmar,1989,5040.0,7700.0,55700.0
Myanmar,1990,5020.0,7720.0,56600.0
Myanmar,1991,4920.0,7800.0,55000.0
Myanmar,1992,5160.0,8040.0,57900.0
Myanmar,1993,5650.0,8280.0,59500.0
Myanmar,1994,6520.0,8770.0,60500.0
Myanmar,1995,7760.0,9060.0,62000.0
Myanmar,1996,8090.0,9400.0,60500.0
Myanmar,1997,8140.0,9520.0,58700.0
Myanmar,1998,8680.0,9760.0,59000.0
Myanmar,1999,9450.0,10100.0,63300.0
Myanmar,2000,10300.0,10600.0,64500.0
Myanmar,2001,8880.0,10600.0,66500.0
Myanmar,2002,8830.0,11400.0,67900.0
Myanmar,2003,11100.0,12000.0,70800.0
Myanmar,2004,10500.0,12000.0,74500.0
Myanmar,2005,11100.0,12600.0,79300.0
Myanmar,2006,10300.0,13100.0,84200.0
Myanmar,2007,10800.0,13400.0,85500.0
Myanmar,2008,8250.0,13800.0,86700.0
Myanmar,2009,7750.0,14000.0,87100.0
Myanmar,2010,8570.0,14300.0,88200.0
Myanmar,2011,8720.0,14600.0,87000.0
Myanmar,2012,9010.0,14900.0,90900.0
Namibia,1970,545.0,1710.0,3780.0
Namibia,1971,546.0,1740.0,3850.0
Namibia,1972,557.0,1780.0,3920.0
Namibia,1973,597.0,1790.0,3980.0
Namibia,1974,625.0,1960.0,4370.0
Namibia,1975,632.0,1390.0,3140.0
Namibia,1976,598.0,1400.0,3130.0
Namibia,1977,659.0,1610.0,3600.0
Namibia,1978,635.0,1620.0,3620.0
Namibia,1979,733.0,1710.0,3810.0
Namibia,1980,709.0,1790.0,3980.0
Namibia,1981,757.0,1480.0,3310.0
Namibia,1982,751.0,1340.0,3010.0
Namibia,1983,723.0,1290.0,2900.0
Namibia,1984,718.0,1330.0,2980.0
Namibia,1985,732.0,1330.0,2980.0
Namibia,1986,571.0,1410.0,3170.0
Namibia,1987,689.0,1340.0,3010.0
Namibia,1988,823.0,1440.0,3220.0
Namibia,1989,895.0,1490.0,3340.0
Namibia,1990,759.0,1550.0,3460.0
Namibia,1991,1140.0,1630.0,3640.0
Namibia,1992,1240.0,1590.0,3570.0
Namibia,1993,1440.0,1510.0,3380.0
Namibia,1994,1660.0,1500.0,3360.0
Namibia,1995,1770.0,1490.0,3340.0
Namibia,1996,1910.0,1540.0,3320.0
Namibia,1997,2000.0,1600.0,3470.0
Namibia,1998,2060.0,1660.0,3610.0
Namibia,1999,1870.0,1730.0,3780.0
Namibia,2000,1830.0,1890.0,4130.0
Namibia,2001,2270.0,1890.0,4100.0
Namibia,2002,1970.0,1830.0,3980.0
Namibia,2003,2100.0,1850.0,4030.0
Namibia,2004,2230.0,1810.0,3960.0
Namibia,2005,2350.0,2300.0,5010.0
Namibia,2006,2370.0,1870.0,4080.0
Namibia,2007,2450.0,1850.0,4030.0
Namibia,2008,2820.0,1980.0,4300.0
Namibia,2009,2880.0,1950.0,4220.0
Namibia,2010,3020.0,1930.0,4170.0
Namibia,2011,3170.0,1910.0,4130.0
Namibia,2012,3320.0,1930.0,4180.0
Nepal,1970,272.0,1940.0,20500.0
Nepal,1971,278.0,1990.0,20800.0
Nepal,1972,358.0,2050.0,20400.0
Nepal,1973,501.0,2110.0,21300.0
Nepal,1974,497.0,2170.0,21500.0
Nepal,1975,417.0,2240.0,21900.0
Nepal,1976,360.0,2310.0,22100.0
Nepal,1977,403.0,2400.0,22400.0
Nepal,1978,384.0,2460.0,22500.0
Nepal,1979,555.0,2500.0,22500.0
Nepal,1980,619.0,2640.0,23200.0
Nepal,1981,543.0,2680.0,23300.0
Nepal,1982,608.0,2680.0,22800.0
Nepal,1983,834.0,2830.0,23500.0
Nepal,1984,895.0,2890.0,23800.0
Nepal,1985,684.0,2920.0,23900.0
Nepal,1986,902.0,2960.0,23400.0
Nepal,1987,957.0,3070.0,24100.0
Nepal,1988,961.0,3140.0,24300.0
Nepal,1989,775.0,3260.0,24100.0
Nepal,1990,1100.0,3300.0,24300.0
Nepal,1991,1340.0,3350.0,23900.0
Nepal,1992,1410.0,3360.0,22800.0
Nepal,1993,1560.0,3420.0,24000.0
Nepal,1994,1890.0,3570.0,23800.0
Nepal,1995,2060.0,3700.0,25000.0
Nepal,1996,2180.0,3800.0,25100.0
Nepal,1997,2410.0,3880.0,25200.0
Nepal,1998,2550.0,3990.0,25200.0
Nepal,1999,3320.0,3890.0,25500.0
Nepal,2000,3410.0,3920.0,25600.0
Nepal,2001,3650.0,3950.0,25700.0
Nepal,2002,2980.0,4020.0,26100.0
Nepal,2003,3200.0,4110.0,26500.0
Nepal,2004,3010.0,4020.0,26700.0
Nepal,2005,3370.0,3990.0,27000.0
Nepal,2006,2810.0,4040.0,27400.0
Nepal,2007,2820.0,4120.0,27200.0
Nepal,2008,3150.0,4240.0,28200.0
Nepal,2009,4130.0,4370.0,28700.0
Nepal,2010,4850.0,4440.0,28700.0
Nepal,2011,5480.0,4550.0,29200.0
Nepal,2012,6200.0,4650.0,29700.0
Netherlands,1970,15200.0,29200.0,137000.0
Netherlands,1971,15300.0,30500.0,138000.0
Netherlands,1972,15800.0,31800.0,153000.0
Netherlands,1973,17000.0,33200.0,160000.0
Netherlands,1974,17800.0,34700.0,152000.0
Netherlands,1975,17600.0,35100.0,143000.0
Netherlands,1976,17600.0,35700.0,154000.0
Netherlands,1977,17800.0,35800.0,152000.0
Netherlands,1978,17800.0,36100.0,157000.0
Netherlands,1979,18100.0,36800.0,167000.0
Netherlands,1980,17800.0,37200.0,159000.0
Netherlands,1981,17300.0,36900.0,157000.0
Netherlands,1982,16300.0,36300.0,147000.0
Netherlands,1983,15900.0,37100.0,143000.0
Netherlands,1984,16000.0,37400.0,150000.0
Netherlands,1985,15500.0,37600.0,153000.0
Netherlands,1986,15200.0,37500.0,156000.0
Netherlands,1987,18200.0,37000.0,160000.0
Netherlands,1988,14600.0,35800.0,160000.0
Netherlands,1989,13500.0,36300.0,163000.0
Netherlands,1990,13400.0,36600.0,161000.0
Netherlands,1991,13500.0,37200.0,169000.0
Netherlands,1992,13600.0,37000.0,167000.0
Netherlands,1993,13900.0,36400.0,171000.0
Netherlands,1994,13800.0,35300.0,172000.0
Netherlands,1995,13500.0,34800.0,174000.0
Netherlands,1996,13500.0,34500.0,184000.0
Netherlands,1997,13400.0,33400.0,175000.0
Netherlands,1998,13200.0,32100.0,177000.0
Netherlands,1999,13200.0,30600.0,171000.0
Netherlands,2000,12900.0,29600.0,173000.0
Netherlands,2001,12400.0,28600.0,178000.0
Netherlands,2002,12200.0,27200.0,179000.0
Netherlands,2003,13600.0,25800.0,182000.0
Netherlands,2004,13800.0,25800.0,184000.0
Netherlands,2005,13900.0,24700.0,181000.0
Netherlands,2006,16200.0,24200.0,175000.0
Netherlands,2007,15200.0,23900.0,177000.0
Netherlands,2008,8880.0,24400.0,180000.0
Netherlands,2009,8740.0,23900.0,173000.0
Netherlands,2010,8690.0,24200.0,184000.0
Netherlands,2011,8740.0,23300.0,173000.0
Netherlands,2012,11800.0,23000.0,172000.0
New Caledonia,1970,78.2,220.0,220.0
New Caledonia,1971,78.0,225.0,218.0
New Caledonia,1972,78.8,217.0,344.0
New Caledonia,1973,86.9,235.0,600.0
New Caledonia,1974,78.1,219.0,675.0
New Caledonia,1975,81.1,229.0,694.0
New Caledonia,1976,80.7,225.0,725.0
New Caledonia,1977,87.6,210.0,1280.0
New Caledonia,1978,86.6,227.0,885.0
New Caledonia,1979,86.7,214.0,1010.0
New Caledonia,1980,88.6,219.0,1330.0
New Caledonia,1981,89.0,221.0,1300.0
New Caledonia,1982,82.2,210.0,1030.0
New Caledonia,1983,96.3,248.0,985.0
New Caledonia,1984,93.3,243.0,1000.0
New Caledonia,1985,94.3,256.0,848.0
New Caledonia,1986,94.3,257.0,887.0
New Caledonia,1987,105.0,262.0,981.0
New Caledonia,1988,107.0,270.0,926.0
New Caledonia,1989,96.9,248.0,926.0
New Caledonia,1990,97.3,246.0,921.0
New Caledonia,1991,93.5,254.0,958.0
New Caledonia,1992,96.7,254.0,969.0
New Caledonia,1993,94.8,249.0,1020.0
New Caledonia,1994,88.5,240.0,747.0
New Caledonia,1995,90.5,242.0,949.0
New Caledonia,1996,92.7,246.0,1090.0
New Caledonia,1997,94.3,248.0,1170.0
New Caledonia,1998,97.9,250.0,1290.0
New Caledonia,1999,98.0,253.0,1230.0
New Caledonia,2000,97.0,243.0,1440.0
New Caledonia,2001,99.7,244.0,1590.0
New Caledonia,2002,106.0,248.0,1780.0
New Caledonia,2003,108.0,252.0,1780.0
New Caledonia,2004,109.0,255.0,1830.0
New Caledonia,2005,106.0,239.0,1900.0
New Caledonia,2006,95.6,222.0,1700.0
New Caledonia,2007,97.5,231.0,1590.0
New Caledonia,2008,95.9,235.0,1500.0
New Caledonia,2009,97.2,236.0,1520.0
New Caledonia,2010,98.3,239.0,1650.0
New Caledonia,2011,100.0,241.0,1770.0
New Caledonia,2012,102.0,246.0,1790.0
New Zealand,1970,9060.0,15400.0,31000.0
New Zealand,1971,8810.0,14900.0,30100.0
New Zealand,1972,9380.0,17200.0,31300.0
New Zealand,1973,9110.0,18700.0,31000.0
New Zealand,1974,9360.0,19700.0,31300.0
New Zealand,1975,9260.0,18600.0,31500.0
New Zealand,1976,9380.0,20500.0,31800.0
New Zealand,1977,9360.0,21100.0,32200.0
New Zealand,1978,9390.0,19800.0,32300.0
New Zealand,1979,9440.0,18000.0,32200.0
New Zealand,1980,9980.0,18100.0,34000.0
New Zealand,1981,9950.0,17900.0,34100.0
New Zealand,1982,10000.0,19600.0,34200.0
New Zealand,1983,9860.0,19900.0,34000.0
New Zealand,1984,10100.0,20300.0,34600.0
New Zealand,1985,9930.0,20800.0,34700.0
New Zealand,1986,10300.0,19900.0,35400.0
New Zealand,1987,9990.0,21100.0,34100.0
New Zealand,1988,10100.0,22400.0,34600.0
New Zealand,1989,9690.0,22400.0,33400.0
New Zealand,1990,10000.0,24000.0,33000.0
New Zealand,1991,9950.0,24600.0,32700.0
New Zealand,1992,9950.0,26400.0,32400.0
New Zealand,1993,10100.0,26200.0,32600.0
New Zealand,1994,10500.0,26600.0,33600.0
New Zealand,1995,10800.0,27300.0,34000.0
New Zealand,1996,10600.0,28600.0,33900.0
New Zealand,1997,10600.0,31100.0,34300.0
New Zealand,1998,10500.0,30600.0,33700.0
New Zealand,1999,10800.0,32400.0,33800.0
New Zealand,2000,11100.0,33600.0,33900.0
New Zealand,2001,11400.0,35800.0,34400.0
New Zealand,2002,12000.0,35800.0,35200.0
New Zealand,2003,12200.0,37700.0,35600.0
New Zealand,2004,12600.0,36400.0,35600.0
New Zealand,2005,12200.0,37100.0,35300.0
New Zealand,2006,12200.0,37100.0,35700.0
New Zealand,2007,12500.0,36300.0,35000.0
New Zealand,2008,12000.0,37100.0,34300.0
New Zealand,2009,12200.0,34200.0,34700.0
New Zealand,2010,12400.0,34200.0,34800.0
New Zealand,2011,12500.0,33600.0,34800.0
New Zealand,2012,12600.0,33900.0,35300.0
Nicaragua,1970,2450.0,1620.0,4610.0
Nicaragua,1971,2360.0,1630.0,4310.0
Nicaragua,1972,2340.0,1690.0,4340.0
Nicaragua,1973,2500.0,1900.0,4510.0
Nicaragua,1974,2490.0,2030.0,4840.0
Nicaragua,1975,2510.0,2020.0,5040.0
Nicaragua,1976,2610.0,2310.0,5130.0
Nicaragua,1977,2740.0,2820.0,5280.0
Nicaragua,1978,2750.0,2550.0,5280.0
Nicaragua,1979,2510.0,1650.0,4900.0
Nicaragua,1980,2440.0,1980.0,4420.0
Nicaragua,1981,2450.0,2090.0,4530.0
Nicaragua,1982,2480.0,2030.0,4610.0
Nicaragua,1983,2530.0,2200.0,4240.0
Nicaragua,1984,2550.0,2000.0,4580.0
Nicaragua,1985,2600.0,2020.0,4610.0
Nicaragua,1986,2560.0,2380.0,4200.0
Nicaragua,1987,2360.0,2360.0,3860.0
Nicaragua,1988,2560.0,2160.0,4150.0
Nicaragua,1989,2510.0,1860.0,4910.0
Nicaragua,1990,2670.0,1970.0,5350.0
Nicaragua,1991,2400.0,1980.0,4540.0
Nicaragua,1992,2510.0,2300.0,4990.0
Nicaragua,1993,2620.0,2260.0,5510.0
Nicaragua,1994,2570.0,2560.0,5610.0
Nicaragua,1995,2530.0,2720.0,5060.0
Nicaragua,1996,2510.0,2890.0,4990.0
Nicaragua,1997,2580.0,3090.0,5350.0
Nicaragua,1998,2620.0,3590.0,5260.0
Nicaragua,1999,2820.0,3620.0,5910.0
Nicaragua,2000,2860.0,3770.0,6180.0
Nicaragua,2001,2860.0,4000.0,6210.0
Nicaragua,2002,2910.0,4140.0,6330.0
Nicaragua,2003,3040.0,4290.0,6560.0
Nicaragua,2004,3000.0,4440.0,6410.0
Nicaragua,2005,3000.0,4320.0,6630.0
Nicaragua,2006,3170.0,4580.0,6740.0
Nicaragua,2007,3240.0,4710.0,6700.0
Nicaragua,2008,3210.0,4510.0,6740.0
Nicaragua,2009,3220.0,4510.0,6850.0
Nicaragua,2010,3370.0,4830.0,7000.0
Nicaragua,2011,3200.0,4850.0,7130.0
Nicaragua,2012,3340.0,5020.0,7140.0
Niger,1970,310.0,2840.0,7880.0
Niger,1971,307.0,2930.0,8120.0
Niger,1972,310.0,2990.0,8270.0
Niger,1973,346.0,2190.0,6470.0
Niger,1974,353.0,2270.0,6490.0
Niger,1975,367.0,2460.0,6930.0
Niger,1976,431.0,2660.0,7460.0
Niger,1977,461.0,2880.0,8210.0
Niger,1978,500.0,3010.0,8480.0
Niger,1979,584.0,3140.0,8750.0
Niger,1980,622.0,3260.0,9060.0
Niger,1981,651.0,3440.0,9480.0
Niger,1982,643.0,3600.0,9910.0
Niger,1983,694.0,3810.0,10400.0
Niger,1984,679.0,2720.0,7890.0
Niger,1985,741.0,2280.0,6970.0
Niger,1986,682.0,2300.0,7070.0
Niger,1987,890.0,2390.0,7320.0
Niger,1988,917.0,2530.0,7550.0
Niger,1989,866.0,2640.0,7850.0
Niger,1990,758.0,2700.0,7990.0
Niger,1991,858.0,2850.0,8310.0
Niger,1992,835.0,3010.0,8730.0
Niger,1993,851.0,3150.0,9090.0
Niger,1994,938.0,3370.0,9460.0
Niger,1995,993.0,3500.0,9800.0
Niger,1996,1010.0,3680.0,10200.0
Niger,1997,1180.0,3810.0,10600.0
Niger,1998,1070.0,4110.0,11100.0
Niger,1999,1130.0,4240.0,11600.0
Niger,2000,1160.0,4420.0,12100.0
